age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
22~61, Private,76893~361138,*,8~13,*,*,*,*, Male,0~15024,0,40~50,*, <=50k
22~61, Private,76893~361138,*,8~13,*,*,*,*, Male,0~15024,0,40~50,*, >50k
22~61, Private,76893~361138,*,8~13,*,*,*,*, Male,0~15024,0,40~50,*, >50k
22~61, Private,76893~361138,*,8~13,*,*,*,*, Male,0~15024,0,40~50,*, <=50k
18~58,*,30840~205188,*,6~10,*,*,*,*,*,0~5013,0,20~45,*, >50k
18~58,*,30840~205188,*,6~10,*,*,*,*,*,0~5013,0,20~45,*, <=50k
18~58,*,30840~205188,*,6~10,*,*,*,*,*,0~5013,0,20~45,*, <=50k
18~58,*,30840~205188,*,6~10,*,*,*,*,*,0~5013,0,20~45,*, <=50k
18~58,*,30840~205188,*,6~10,*,*,*,*,*,0~5013,0,20~45,*, <=50k
31~63,*,66634~327723,*,5~10,*,*,*, White, Male,0,0~2051,16~60, United-States, <=50k
31~63,*,66634~327723,*,5~10,*,*,*, White, Male,0,0~2051,16~60, United-States, <=50k
31~63,*,66634~327723,*,5~10,*,*,*, White, Male,0,0~2051,16~60, United-States, <=50k
31~63,*,66634~327723,*,5~10,*,*,*, White, Male,0,0~2051,16~60, United-States, <=50k
31~63,*,66634~327723,*,5~10,*,*,*, White, Male,0,0~2051,16~60, United-States, <=50k
28~39,*,32291~363296,*,9~15,*,*,*,*,*,0~14084,0~1876,40~72, United-States, <=50k
28~39,*,32291~363296,*,9~15,*,*,*,*,*,0~14084,0~1876,40~72, United-States, >50k
28~39,*,32291~363296,*,9~15,*,*,*,*,*,0~14084,0~1876,40~72, United-States, >50k
28~39,*,32291~363296,*,9~15,*,*,*,*,*,0~14084,0~1876,40~72, United-States, <=50k
28~39,*,32291~363296,*,9~15,*,*,*,*,*,0~14084,0~1876,40~72, United-States, <=50k
21~44,*,30070~595000,*,9~14,*,*,*,*,*,0,0,20~50, United-States, <=50k
21~44,*,30070~595000,*,9~14,*,*,*,*,*,0,0,20~50, United-States, <=50k
21~44,*,30070~595000,*,9~14,*,*,*,*,*,0,0,20~50, United-States, <=50k
21~44,*,30070~595000,*,9~14,*,*,*,*,*,0,0,20~50, United-States, <=50k
21~44,*,30070~595000,*,9~14,*,*,*,*,*,0,0,20~50, United-States, >50k
22~61, Private,49020~218490,*,9~14,*,*,*, White, Male,0,0~1974,25~40,*, <=50k
22~61, Private,49020~218490,*,9~14,*,*,*, White, Male,0,0~1974,25~40,*, <=50k
22~61, Private,49020~218490,*,9~14,*,*,*, White, Male,0,0~1974,25~40,*, <=50k
22~61, Private,49020~218490,*,9~14,*,*,*, White, Male,0,0~1974,25~40,*, <=50k
22~61, Private,49020~218490,*,9~14,*,*,*, White, Male,0,0~1974,25~40,*, <=50k
21~39,*,24961~182117,*,9~10,*,*,*, White,*,0~2829,0,15~90,*, <=50k
21~39,*,24961~182117,*,9~10,*,*,*, White,*,0~2829,0,15~90,*, <=50k
21~39,*,24961~182117,*,9~10,*,*,*, White,*,0~2829,0,15~90,*, <=50k
21~39,*,24961~182117,*,9~10,*,*,*, White,*,0~2829,0,15~90,*, <=50k
21~39,*,24961~182117,*,9~10,*,*,*, White,*,0~2829,0,15~90,*, <=50k
21~81,*,122651~454508,*,9~13,*,*,*, White, Male,0,0,15~65,*, >50k
21~81,*,122651~454508,*,9~13,*,*,*, White, Male,0,0,15~65,*, <=50k
21~81,*,122651~454508,*,9~13,*,*,*, White, Male,0,0,15~65,*, <=50k
21~81,*,122651~454508,*,9~13,*,*,*, White, Male,0,0,15~65,*, <=50k
21~81,*,122651~454508,*,9~13,*,*,*, White, Male,0,0,15~65,*, <=50k
24~63,*,133144~269068,*,9~15,*,*,*,*,*,0~99999,0,20~50,*, >50k
24~63,*,133144~269068,*,9~15,*,*,*,*,*,0~99999,0,20~50,*, <=50k
24~63,*,133144~269068,*,9~15,*,*,*,*,*,0~99999,0,20~50,*, <=50k
24~63,*,133144~269068,*,9~15,*,*,*,*,*,0~99999,0,20~50,*, <=50k
24~63,*,133144~269068,*,9~15,*,*,*,*,*,0~99999,0,20~50,*, <=50k
20~47,*,48087~221661,*,4~13,*,*,*, White,*,0,0~1590,40~60,*, <=50k
20~47,*,48087~221661,*,4~13,*,*,*, White,*,0,0~1590,40~60,*, <=50k
20~47,*,48087~221661,*,4~13,*,*,*, White,*,0,0~1590,40~60,*, >50k
20~47,*,48087~221661,*,4~13,*,*,*, White,*,0,0~1590,40~60,*, <=50k
20~47,*,48087~221661,*,4~13,*,*,*, White,*,0,0~1590,40~60,*, <=50k
28~63,*,38918~273010,*,9~14, Married-civ-spouse,*,*, White,*,0~3471,0,40~60,*, <=50k
28~63,*,38918~273010,*,9~14, Married-civ-spouse,*,*, White,*,0~3471,0,40~60,*, <=50k
28~63,*,38918~273010,*,9~14, Married-civ-spouse,*,*, White,*,0~3471,0,40~60,*, >50k
28~63,*,38918~273010,*,9~14, Married-civ-spouse,*,*, White,*,0~3471,0,40~60,*, >50k
28~63,*,38918~273010,*,9~14, Married-civ-spouse,*,*, White,*,0~3471,0,40~60,*, >50k
22~71,*,173005~378723,*,9~13,*,*,*, White,*,0,0~1848,10~55, United-States, <=50k
22~71,*,173005~378723,*,9~13,*,*,*, White,*,0,0~1848,10~55, United-States, <=50k
22~71,*,173005~378723,*,9~13,*,*,*, White,*,0,0~1848,10~55, United-States, <=50k
22~71,*,173005~378723,*,9~13,*,*,*, White,*,0,0~1848,10~55, United-States, >50k
22~71,*,173005~378723,*,9~13,*,*,*, White,*,0,0~1848,10~55, United-States, <=50k
20~54, Private,192591~249860,*,7~13,*,*,*,*,*,0,0,10~45, United-States, <=50k
20~54, Private,192591~249860,*,7~13,*,*,*,*,*,0,0,10~45, United-States, <=50k
20~54, Private,192591~249860,*,7~13,*,*,*,*,*,0,0,10~45, United-States, <=50k
20~54, Private,192591~249860,*,7~13,*,*,*,*,*,0,0,10~45, United-States, <=50k
20~54, Private,192591~249860,*,7~13,*,*,*,*,*,0,0,10~45, United-States, <=50k
19~51,*,180807~293287,*,9~10,*,*,*,*,*,0,0,38~70, United-States, <=50k
19~51,*,180807~293287,*,9~10,*,*,*,*,*,0,0,38~70, United-States, <=50k
19~51,*,180807~293287,*,9~10,*,*,*,*,*,0,0,38~70, United-States, <=50k
19~51,*,180807~293287,*,9~10,*,*,*,*,*,0,0,38~70, United-States, <=50k
19~51,*,180807~293287,*,9~10,*,*,*,*,*,0,0,38~70, United-States, <=50k
18~59,*,137510~577521,*,7~10,*,*,*, White,*,0,0,13~40, United-States, <=50k
18~59,*,137510~577521,*,7~10,*,*,*, White,*,0,0,13~40, United-States, <=50k
18~59,*,137510~577521,*,7~10,*,*,*, White,*,0,0,13~40, United-States, <=50k
18~59,*,137510~577521,*,7~10,*,*,*, White,*,0,0,13~40, United-States, <=50k
18~59,*,137510~577521,*,7~10,*,*,*, White,*,0,0,13~40, United-States, >50k
22~67, Private,113062~243762,*,7~14,*,*,*, White,*,0,0,7~40, United-States, <=50k
22~67, Private,113062~243762,*,7~14,*,*,*, White,*,0,0,7~40, United-States, >50k
22~67, Private,113062~243762,*,7~14,*,*,*, White,*,0,0,7~40, United-States, <=50k
22~67, Private,113062~243762,*,7~14,*,*,*, White,*,0,0,7~40, United-States, <=50k
22~67, Private,113062~243762,*,7~14,*,*,*, White,*,0,0,7~40, United-States, <=50k
17~47,*,110723~339588,*,7~13,*,*,*, White,*,0,0,5~40,*, <=50k
17~47,*,110723~339588,*,7~13,*,*,*, White,*,0,0,5~40,*, >50k
17~47,*,110723~339588,*,7~13,*,*,*, White,*,0,0,5~40,*, <=50k
17~47,*,110723~339588,*,7~13,*,*,*, White,*,0,0,5~40,*, <=50k
17~47,*,110723~339588,*,7~13,*,*,*, White,*,0,0,5~40,*, <=50k
35~64,*,103743~424012,*,4~10,*,*,*,*,*,0,0,20~40, United-States, <=50k
35~64,*,103743~424012,*,4~10,*,*,*,*,*,0,0,20~40, United-States, >50k
35~64,*,103743~424012,*,4~10,*,*,*,*,*,0,0,20~40, United-States, <=50k
35~64,*,103743~424012,*,4~10,*,*,*,*,*,0,0,20~40, United-States, <=50k
35~64,*,103743~424012,*,4~10,*,*,*,*,*,0,0,20~40, United-States, <=50k
29~73,*,28572~325732,*,6~10,*,*,*, White,*,0~4064,0~1902,35~52,*, <=50k
29~73,*,28572~325732,*,6~10,*,*,*, White,*,0~4064,0~1902,35~52,*, <=50k
29~73,*,28572~325732,*,6~10,*,*,*, White,*,0~4064,0~1902,35~52,*, >50k
29~73,*,28572~325732,*,6~10,*,*,*, White,*,0~4064,0~1902,35~52,*, >50k
29~73,*,28572~325732,*,6~10,*,*,*, White,*,0~4064,0~1902,35~52,*, <=50k
18~55,*,51799~193568,*,9~13,*,*,*,*,*,0,0,15~55, United-States, <=50k
18~55,*,51799~193568,*,9~13,*,*,*,*,*,0,0,15~55, United-States, <=50k
18~55,*,51799~193568,*,9~13,*,*,*,*,*,0,0,15~55, United-States, <=50k
18~55,*,51799~193568,*,9~13,*,*,*,*,*,0,0,15~55, United-States, <=50k
18~55,*,51799~193568,*,9~13,*,*,*,*,*,0,0,15~55, United-States, <=50k
22~55, Private,192878~308373,*,9~13,*,*,*, White,*,0,0,26~60, United-States, <=50k
22~55, Private,192878~308373,*,9~13,*,*,*, White,*,0,0,26~60, United-States, <=50k
22~55, Private,192878~308373,*,9~13,*,*,*, White,*,0,0,26~60, United-States, <=50k
22~55, Private,192878~308373,*,9~13,*,*,*, White,*,0,0,26~60, United-States, >50k
22~55, Private,192878~308373,*,9~13,*,*,*, White,*,0,0,26~60, United-States, <=50k
17~56,*,124563~321851,*,6~13,*,*,*,*,*,0,0,20~50, United-States, >50k
17~56,*,124563~321851,*,6~13,*,*,*,*,*,0,0,20~50, United-States, <=50k
17~56,*,124563~321851,*,6~13,*,*,*,*,*,0,0,20~50, United-States, <=50k
17~56,*,124563~321851,*,6~13,*,*,*,*,*,0,0,20~50, United-States, <=50k
17~56,*,124563~321851,*,6~13,*,*,*,*,*,0,0,20~50, United-States, <=50k
27~44,*,32732~319280,*,9~13,*,*,*, White, Male,0,0,40~80, United-States, <=50k
27~44,*,32732~319280,*,9~13,*,*,*, White, Male,0,0,40~80, United-States, <=50k
27~44,*,32732~319280,*,9~13,*,*,*, White, Male,0,0,40~80, United-States, >50k
27~44,*,32732~319280,*,9~13,*,*,*, White, Male,0,0,40~80, United-States, <=50k
27~44,*,32732~319280,*,9~13,*,*,*, White, Male,0,0,40~80, United-States, <=50k
20~68, Private,36177~402778,*,5~10,*,*,*,*,*,0,0,12~70, United-States, <=50k
20~68, Private,36177~402778,*,5~10,*,*,*,*,*,0,0,12~70, United-States, <=50k
20~68, Private,36177~402778,*,5~10,*,*,*,*,*,0,0,12~70, United-States, <=50k
20~68, Private,36177~402778,*,5~10,*,*,*,*,*,0,0,12~70, United-States, <=50k
20~68, Private,36177~402778,*,5~10,*,*,*,*,*,0,0,12~70, United-States, <=50k
28~60,*,112821~304791,*,10~14,*,*,*, White,*,0,0,35~50, United-States, <=50k
28~60,*,112821~304791,*,10~14,*,*,*, White,*,0,0,35~50, United-States, <=50k
28~60,*,112821~304791,*,10~14,*,*,*, White,*,0,0,35~50, United-States, >50k
28~60,*,112821~304791,*,10~14,*,*,*, White,*,0,0,35~50, United-States, >50k
28~60,*,112821~304791,*,10~14,*,*,*, White,*,0,0,35~50, United-States, <=50k
23~52,*,32958~254746,*,8~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
23~52,*,32958~254746,*,8~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
23~52,*,32958~254746,*,8~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
23~52,*,32958~254746,*,8~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
23~52,*,32958~254746,*,8~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
35~58,*,51506~325538,*,9~14,*,*,*, White,*,0,0,40~42,*, <=50k
35~58,*,51506~325538,*,9~14,*,*,*, White,*,0,0,40~42,*, <=50k
35~58,*,51506~325538,*,9~14,*,*,*, White,*,0,0,40~42,*, >50k
35~58,*,51506~325538,*,9~14,*,*,*, White,*,0,0,40~42,*, >50k
35~58,*,51506~325538,*,9~14,*,*,*, White,*,0,0,40~42,*, <=50k
24~67,*,43945~431426,*,9~10, Married-civ-spouse,*,*, White,*,0,0,2~72, United-States, <=50k
24~67,*,43945~431426,*,9~10, Married-civ-spouse,*,*, White,*,0,0,2~72, United-States, <=50k
24~67,*,43945~431426,*,9~10, Married-civ-spouse,*,*, White,*,0,0,2~72, United-States, <=50k
24~67,*,43945~431426,*,9~10, Married-civ-spouse,*,*, White,*,0,0,2~72, United-States, >50k
24~67,*,43945~431426,*,9~10, Married-civ-spouse,*,*, White,*,0,0,2~72, United-States, >50k
27~43, Private,178487~604506,*,9~10,*,*,*,*,*,0,0,40~72,*, <=50k
27~43, Private,178487~604506,*,9~10,*,*,*,*,*,0,0,40~72,*, <=50k
27~43, Private,178487~604506,*,9~10,*,*,*,*,*,0,0,40~72,*, <=50k
27~43, Private,178487~604506,*,9~10,*,*,*,*,*,0,0,40~72,*, <=50k
27~43, Private,178487~604506,*,9~10,*,*,*,*,*,0,0,40~72,*, <=50k
17~45,*,82049~202516,*,7~13,*,*,*, White,*,0,0,12~46, United-States, <=50k
17~45,*,82049~202516,*,7~13,*,*,*, White,*,0,0,12~46, United-States, <=50k
17~45,*,82049~202516,*,7~13,*,*,*, White,*,0,0,12~46, United-States, <=50k
17~45,*,82049~202516,*,7~13,*,*,*, White,*,0,0,12~46, United-States, <=50k
17~45,*,82049~202516,*,7~13,*,*,*, White,*,0,0,12~46, United-States, <=50k
22~54,*,69328~292803,*,1~12,*,*,*,*,*,0,0,24~60,*, <=50k
22~54,*,69328~292803,*,1~12,*,*,*,*,*,0,0,24~60,*, >50k
22~54,*,69328~292803,*,1~12,*,*,*,*,*,0,0,24~60,*, <=50k
22~54,*,69328~292803,*,1~12,*,*,*,*,*,0,0,24~60,*, <=50k
22~54,*,69328~292803,*,1~12,*,*,*,*,*,0,0,24~60,*, <=50k
19~47, Private,128016~360096,*,4~13,*,*,*,*,*,0~15024,0,20~60, United-States, <=50k
19~47, Private,128016~360096,*,4~13,*,*,*,*,*,0~15024,0,20~60, United-States, <=50k
19~47, Private,128016~360096,*,4~13,*,*,*,*,*,0~15024,0,20~60, United-States, <=50k
19~47, Private,128016~360096,*,4~13,*,*,*,*,*,0~15024,0,20~60, United-States, >50k
19~47, Private,128016~360096,*,4~13,*,*,*,*,*,0~15024,0,20~60, United-States, >50k
17~73,*,100135~365613,*,6~14,*,*,*,*,*,0~5013,0,10~40,*, <=50k
17~73,*,100135~365613,*,6~14,*,*,*,*,*,0~5013,0,10~40,*, <=50k
17~73,*,100135~365613,*,6~14,*,*,*,*,*,0~5013,0,10~40,*, <=50k
17~73,*,100135~365613,*,6~14,*,*,*,*,*,0~5013,0,10~40,*, <=50k
17~73,*,100135~365613,*,6~14,*,*,*,*,*,0~5013,0,10~40,*, <=50k
19~49,*,61270~564135,*,9~14,*,*,*,*,*,0~15024,0,40~60,*, >50k
19~49,*,61270~564135,*,9~14,*,*,*,*,*,0~15024,0,40~60,*, <=50k
19~49,*,61270~564135,*,9~14,*,*,*,*,*,0~15024,0,40~60,*, <=50k
19~49,*,61270~564135,*,9~14,*,*,*,*,*,0~15024,0,40~60,*, >50k
19~49,*,61270~564135,*,9~14,*,*,*,*,*,0~15024,0,40~60,*, >50k
33~57,*,193106~303462,*,7~13,*,*,*, White,*,0,0,32~52, United-States, <=50k
33~57,*,193106~303462,*,7~13,*,*,*, White,*,0,0,32~52, United-States, <=50k
33~57,*,193106~303462,*,7~13,*,*,*, White,*,0,0,32~52, United-States, <=50k
33~57,*,193106~303462,*,7~13,*,*,*, White,*,0,0,32~52, United-States, <=50k
33~57,*,193106~303462,*,7~13,*,*,*, White,*,0,0,32~52, United-States, <=50k
17~56, Private,31264~202027,*,4~15,*,*,*, White,*,0,0,20~60, United-States, <=50k
17~56, Private,31264~202027,*,4~15,*,*,*, White,*,0,0,20~60, United-States, <=50k
17~56, Private,31264~202027,*,4~15,*,*,*, White,*,0,0,20~60, United-States, <=50k
17~56, Private,31264~202027,*,4~15,*,*,*, White,*,0,0,20~60, United-States, <=50k
17~56, Private,31264~202027,*,4~15,*,*,*, White,*,0,0,20~60, United-States, >50k
21~37,*,35424~386040,*,8~11,*,*,*,*,*,0,0,25~50,*, <=50k
21~37,*,35424~386040,*,8~11,*,*,*,*,*,0,0,25~50,*, <=50k
21~37,*,35424~386040,*,8~11,*,*,*,*,*,0,0,25~50,*, <=50k
21~37,*,35424~386040,*,8~11,*,*,*,*,*,0,0,25~50,*, <=50k
21~37,*,35424~386040,*,8~11,*,*,*,*,*,0,0,25~50,*, <=50k
26~59,*,93655~410240,*,6~13,*,*,*, White, Male,0~3103,0,40~99, United-States, <=50k
26~59,*,93655~410240,*,6~13,*,*,*, White, Male,0~3103,0,40~99, United-States, >50k
26~59,*,93655~410240,*,6~13,*,*,*, White, Male,0~3103,0,40~99, United-States, <=50k
26~59,*,93655~410240,*,6~13,*,*,*, White, Male,0~3103,0,40~99, United-States, <=50k
26~59,*,93655~410240,*,6~13,*,*,*, White, Male,0~3103,0,40~99, United-States, >50k
34~60,*,143486~269722,*,9~13,*,*,*,*,*,0~7298,0,32~70, United-States, <=50k
34~60,*,143486~269722,*,9~13,*,*,*,*,*,0~7298,0,32~70, United-States, <=50k
34~60,*,143486~269722,*,9~13,*,*,*,*,*,0~7298,0,32~70, United-States, <=50k
34~60,*,143486~269722,*,9~13,*,*,*,*,*,0~7298,0,32~70, United-States, >50k
34~60,*,143486~269722,*,9~13,*,*,*,*,*,0~7298,0,32~70, United-States, <=50k
30~50,*,85341~192507,*,9~13,*,*,*, White,*,0,0~2205,40~70, United-States, >50k
30~50,*,85341~192507,*,9~13,*,*,*, White,*,0,0~2205,40~70, United-States, <=50k
30~50,*,85341~192507,*,9~13,*,*,*, White,*,0,0~2205,40~70, United-States, <=50k
30~50,*,85341~192507,*,9~13,*,*,*, White,*,0,0~2205,40~70, United-States, <=50k
30~50,*,85341~192507,*,9~13,*,*,*, White,*,0,0~2205,40~70, United-States, <=50k
31~67,*,197060~407618,*,5~12,*,*,*, White,*,0~6514,0,40~60, United-States, >50k
31~67,*,197060~407618,*,5~12,*,*,*, White,*,0~6514,0,40~60, United-States, <=50k
31~67,*,197060~407618,*,5~12,*,*,*, White,*,0~6514,0,40~60, United-States, <=50k
31~67,*,197060~407618,*,5~12,*,*,*, White,*,0~6514,0,40~60, United-States, <=50k
31~67,*,197060~407618,*,5~12,*,*,*, White,*,0~6514,0,40~60, United-States, <=50k
24~43,*,47907~284317,*,10~13,*,*,*,*, Female,0,0,30~50,*, <=50k
24~43,*,47907~284317,*,10~13,*,*,*,*, Female,0,0,30~50,*, <=50k
24~43,*,47907~284317,*,10~13,*,*,*,*, Female,0,0,30~50,*, <=50k
24~43,*,47907~284317,*,10~13,*,*,*,*, Female,0,0,30~50,*, <=50k
24~43,*,47907~284317,*,10~13,*,*,*,*, Female,0,0,30~50,*, <=50k
30~48, Private,118831~327886,*,9~15,*,*,*,*,*,0,0,40~45,*, <=50k
30~48, Private,118831~327886,*,9~15,*,*,*,*,*,0,0,40~45,*, <=50k
30~48, Private,118831~327886,*,9~15,*,*,*,*,*,0,0,40~45,*, <=50k
30~48, Private,118831~327886,*,9~15,*,*,*,*,*,0,0,40~45,*, >50k
30~48, Private,118831~327886,*,9~15,*,*,*,*,*,0,0,40~45,*, >50k
24~55,*,50442~187730,*,4~13,*,*,*,*,*,0,0,25~75,*, <=50k
24~55,*,50442~187730,*,4~13,*,*,*,*,*,0,0,25~75,*, <=50k
24~55,*,50442~187730,*,4~13,*,*,*,*,*,0,0,25~75,*, <=50k
24~55,*,50442~187730,*,4~13,*,*,*,*,*,0,0,25~75,*, <=50k
24~55,*,50442~187730,*,4~13,*,*,*,*,*,0,0,25~75,*, <=50k
29~60,*,57640~333664,*,9~13,*,*,*, White,*,0,0~1848,35~50, United-States, <=50k
29~60,*,57640~333664,*,9~13,*,*,*, White,*,0,0~1848,35~50, United-States, <=50k
29~60,*,57640~333664,*,9~13,*,*,*, White,*,0,0~1848,35~50, United-States, <=50k
29~60,*,57640~333664,*,9~13,*,*,*, White,*,0,0~1848,35~50, United-States, >50k
29~60,*,57640~333664,*,9~13,*,*,*, White,*,0,0~1848,35~50, United-States, >50k
21~44, Private,34402~245378,*,6~13,*,*,*, White,*,0,0~1590,40~60, United-States, <=50k
21~44, Private,34402~245378,*,6~13,*,*,*, White,*,0,0~1590,40~60, United-States, <=50k
21~44, Private,34402~245378,*,6~13,*,*,*, White,*,0,0~1590,40~60, United-States, <=50k
21~44, Private,34402~245378,*,6~13,*,*,*, White,*,0,0~1590,40~60, United-States, <=50k
21~44, Private,34402~245378,*,6~13,*,*,*, White,*,0,0~1590,40~60, United-States, <=50k
31~63,*,39606~229636,*,9~14,*,*,*, White,*,0,0,30~50,*, >50k
31~63,*,39606~229636,*,9~14,*,*,*, White,*,0,0,30~50,*, >50k
31~63,*,39606~229636,*,9~14,*,*,*, White,*,0,0,30~50,*, <=50k
31~63,*,39606~229636,*,9~14,*,*,*, White,*,0,0,30~50,*, <=50k
31~63,*,39606~229636,*,9~14,*,*,*, White,*,0,0,30~50,*, <=50k
26~60,*,27997~124487,*,9~13,*,*,*, White,*,0,0,40~50, United-States, <=50k
26~60,*,27997~124487,*,9~13,*,*,*, White,*,0,0,40~50, United-States, <=50k
26~60,*,27997~124487,*,9~13,*,*,*, White,*,0,0,40~50, United-States, >50k
26~60,*,27997~124487,*,9~13,*,*,*, White,*,0,0,40~50, United-States, <=50k
26~60,*,27997~124487,*,9~13,*,*,*, White,*,0,0,40~50, United-States, <=50k
24~47,*,33616~283004,*,9~14,*,*,*,*,*,0,0,30~63,*, <=50k
24~47,*,33616~283004,*,9~14,*,*,*,*,*,0,0,30~63,*, <=50k
24~47,*,33616~283004,*,9~14,*,*,*,*,*,0,0,30~63,*, <=50k
24~47,*,33616~283004,*,9~14,*,*,*,*,*,0,0,30~63,*, >50k
24~47,*,33616~283004,*,9~14,*,*,*,*,*,0,0,30~63,*, <=50k
32~69,*,106255~282830,*,9~12,*,*,*,*, Male,0~7298,0,40,*, <=50k
32~69,*,106255~282830,*,9~12,*,*,*,*, Male,0~7298,0,40,*, >50k
32~69,*,106255~282830,*,9~12,*,*,*,*, Male,0~7298,0,40,*, <=50k
32~69,*,106255~282830,*,9~12,*,*,*,*, Male,0~7298,0,40,*, <=50k
32~69,*,106255~282830,*,9~12,*,*,*,*, Male,0~7298,0,40,*, >50k
29~51,*,87507~427781,*,9~16, Married-civ-spouse,*,*,*,*,0~3908,0,40~60,*, <=50k
29~51,*,87507~427781,*,9~16, Married-civ-spouse,*,*,*,*,0~3908,0,40~60,*, >50k
29~51,*,87507~427781,*,9~16, Married-civ-spouse,*,*,*,*,0~3908,0,40~60,*, <=50k
29~51,*,87507~427781,*,9~16, Married-civ-spouse,*,*,*,*,0~3908,0,40~60,*, <=50k
29~51,*,87507~427781,*,9~16, Married-civ-spouse,*,*,*,*,0~3908,0,40~60,*, <=50k
27~60,*,96554~230545,*,4~12,*,*,*,*,*,0,0,35~75,*, <=50k
27~60,*,96554~230545,*,4~12,*,*,*,*,*,0,0,35~75,*, <=50k
27~60,*,96554~230545,*,4~12,*,*,*,*,*,0,0,35~75,*, <=50k
27~60,*,96554~230545,*,4~12,*,*,*,*,*,0,0,35~75,*, <=50k
27~60,*,96554~230545,*,4~12,*,*,*,*,*,0,0,35~75,*, <=50k
39~69,*,104003~288551,*,4~13,*,*,*,*,*,0,0,40~55, United-States, >50k
39~69,*,104003~288551,*,4~13,*,*,*,*,*,0,0,40~55, United-States, <=50k
39~69,*,104003~288551,*,4~13,*,*,*,*,*,0,0,40~55, United-States, >50k
39~69,*,104003~288551,*,4~13,*,*,*,*,*,0,0,40~55, United-States, <=50k
39~69,*,104003~288551,*,4~13,*,*,*,*,*,0,0,40~55, United-States, <=50k
24~63,*,91709~289991,*,4~14,*,*,*, White,*,0~10566,0,45~60, United-States, <=50k
24~63,*,91709~289991,*,4~14,*,*,*, White,*,0~10566,0,45~60, United-States, <=50k
24~63,*,91709~289991,*,4~14,*,*,*, White,*,0~10566,0,45~60, United-States, <=50k
24~63,*,91709~289991,*,4~14,*,*,*, White,*,0~10566,0,45~60, United-States, <=50k
24~63,*,91709~289991,*,4~14,*,*,*, White,*,0~10566,0,45~60, United-States, <=50k
26~64,*,33610~320277,*,6~13,*,*,*, White,*,0~7688,0,38~60, United-States, <=50k
26~64,*,33610~320277,*,6~13,*,*,*, White,*,0~7688,0,38~60, United-States, <=50k
26~64,*,33610~320277,*,6~13,*,*,*, White,*,0~7688,0,38~60, United-States, <=50k
26~64,*,33610~320277,*,6~13,*,*,*, White,*,0~7688,0,38~60, United-States, <=50k
26~64,*,33610~320277,*,6~13,*,*,*, White,*,0~7688,0,38~60, United-States, >50k
19~63, Private,95336~346975,*,6~13,*,*,*, White,*,0~7688,0,10~65, United-States, >50k
19~63, Private,95336~346975,*,6~13,*,*,*, White,*,0~7688,0,10~65, United-States, <=50k
19~63, Private,95336~346975,*,6~13,*,*,*, White,*,0~7688,0,10~65, United-States, >50k
19~63, Private,95336~346975,*,6~13,*,*,*, White,*,0~7688,0,10~65, United-States, <=50k
19~63, Private,95336~346975,*,6~13,*,*,*, White,*,0~7688,0,10~65, United-States, <=50k
20~58,*,111252~217775,*,9~14,*,*,*,*,*,0~7298,0~1977,20~45, United-States, >50k
20~58,*,111252~217775,*,9~14,*,*,*,*,*,0~7298,0~1977,20~45, United-States, >50k
20~58,*,111252~217775,*,9~14,*,*,*,*,*,0~7298,0~1977,20~45, United-States, <=50k
20~58,*,111252~217775,*,9~14,*,*,*,*,*,0~7298,0~1977,20~45, United-States, >50k
20~58,*,111252~217775,*,9~14,*,*,*,*,*,0~7298,0~1977,20~45, United-States, <=50k
18~40, Private,125441~394503,*,7~16,*,*,*, White,*,0~1055,0,20~50, United-States, <=50k
18~40, Private,125441~394503,*,7~16,*,*,*, White,*,0~1055,0,20~50, United-States, <=50k
18~40, Private,125441~394503,*,7~16,*,*,*, White,*,0~1055,0,20~50, United-States, <=50k
18~40, Private,125441~394503,*,7~16,*,*,*, White,*,0~1055,0,20~50, United-States, <=50k
18~40, Private,125441~394503,*,7~16,*,*,*, White,*,0~1055,0,20~50, United-States, >50k
26~61,*,24046~213887,*,9~13,*,*,*,*,*,0,0,15~45, United-States, <=50k
26~61,*,24046~213887,*,9~13,*,*,*,*,*,0,0,15~45, United-States, <=50k
26~61,*,24046~213887,*,9~13,*,*,*,*,*,0,0,15~45, United-States, <=50k
26~61,*,24046~213887,*,9~13,*,*,*,*,*,0,0,15~45, United-States, <=50k
26~61,*,24046~213887,*,9~13,*,*,*,*,*,0,0,15~45, United-States, <=50k
22~56, Private,99434~227994,*,9~13,*,*,*,*,*,0~3103,0,12~48, United-States, >50k
22~56, Private,99434~227994,*,9~13,*,*,*,*,*,0~3103,0,12~48, United-States, <=50k
22~56, Private,99434~227994,*,9~13,*,*,*,*,*,0~3103,0,12~48, United-States, <=50k
22~56, Private,99434~227994,*,9~13,*,*,*,*,*,0~3103,0,12~48, United-States, <=50k
22~56, Private,99434~227994,*,9~13,*,*,*,*,*,0~3103,0,12~48, United-States, <=50k
23~49,*,28984~259840,*,5~13,*,*,*, White,*,0,0,40~60, United-States, <=50k
23~49,*,28984~259840,*,5~13,*,*,*, White,*,0,0,40~60, United-States, >50k
